MET1,MET2,MET3,MET4,MET5,MET6,IND_SR,COMM_VAL,ITQ,COLL_SHARE
0,0,1,0,0,0,58.27601188247692,71.81656645800467,0,0.2840771351496858
0,0,1,0,0,0,61.66790301928391,49.151636863049994,1,0.08168475765672753
0,0,0,1,0,0,28.427879943428536,288.9560973420043,0,0.41034866389508984
0,1,0,0,0,0,54.520540109617954,59.179147046667104,1,0.18278201555136375
0,0,0,1,0,0,63.147093284056574,99.4093928860209,1,0.1346739273320884
0,0,1,0,0,0,55.94725353761736,130.10630063253953,0,0.26552887528886876
0,1,0,0,0,0,54.506135416006586,113.40642993815695,1,0.1343188915892998
0,0,0,0,1,0,35.59448094180511,182.02960475952818,0,0.3908982468140716
1,0,0,0,0,0,53.2954197728144,179.80187391355443,0,0.1747511389509006
0,0,0,0,0,1,58.62090276852342,80.3332349426661,1,0.23445522674028416
1,0,0,0,0,0,76.41653407782069,23.650480352067433,1,0.06606945911641011
0,0,0,0,1,0,48.3859762444196,42.93478163901315,1,0.17196034688593484
0,0,0,0,1,0,56.550902427900404,79.8029185145671,0,0.37938557283939
0,0,0,0,0,1,58.08124255721238,208.74790189436243,0,0.4778174785759901
0,0,0,0,1,0,45.07455727114719,168.31211215005894,1,0.19123681979464424
0,0,1,0,0,0,52.26105496456529,56.59605108926644,1,0.09281679902384801
0,0,1,0,0,0,53.544270701604816,127.73057050812335,0,0.2692155278953582
0,0,1,0,0,0,60.99224731937192,93.553838231435,1,0.10763843132400427
1,0,0,0,0,0,69.06645842104538,49.51869552532072,0,0.2432241954821554
0,0,1,0,0,0,43.411552419422485,180.5842477064171,1,0.1778253235137108
0,0,0,0,0,1,52.7816368902411,77.28633911393348,0,0.262695320237687
0,0,0,0,1,0,75.58599367632033,73.97664839412887,0,0.3473930799638447
1,0,0,0,0,0,57.27963528412248,292.48761949161513,0,0.24638723541795676
0,0,1,0,0,0,61.59852176457523,127.46051489973047,0,0.22385799795722747
0,0,0,1,0,0,55.16361220132781,78.72643924344035,0,0.29653404025617275
0,1,0,0,0,0,59.80493594220102,85.56807241335753,1,0.09273946205240063
0,0,0,0,0,1,52.80027466121078,43.19817309723868,0,0.32358401035177325
0,1,0,0,0,0,40.60252221507541,107.27877998015256,1,0.20233802412327884
0,1,0,0,0,0,51.409297125432666,117.0522267849067,0,0.19825649912641044
0,0,1,0,0,0,60.83405332460507,78.88247517337405,0,0.16158073797762948
0,0,0,0,0,1,62.481660331808875,102.46490434726597,0,0.4055369111997052
0,0,1,0,0,0,62.30685928394023,201.056597541983,0,0.2613034525660501
0,0,0,0,1,0,60.69931335846056,179.77006130770704,1,0.2837914654517299
0,0,0,0,1,0,47.32877332635318,45.334005074191126,1,0.1454551146742776
0,0,0,0,1,0,41.73229994337273,184.44218850756778,0,0.3056828881769262
0,0,0,0,1,0,47.97461157303673,172.78518374667465,0,0.43861326368330583
0,0,1,0,0,0,49.391044558545374,107.14918718021535,0,0.25358529821479175
0,0,0,0,1,0,47.17198801745932,41.26009592115394,1,0.28575077995548026
0,0,1,0,0,0,56.720556156503186,152.17057932797775,0,0.3210515706423901
1,0,0,0,0,0,71.49332944793098,165.28097943901662,0,0.13668823189062287
1,0,0,0,0,0,59.028086616980325,94.62994767112689,1,0.1272538685820508
0,1,0,0,0,0,44.56943785979286,80.5771260430025,1,0.178614385212002
1,0,0,0,0,0,44.88575142348534,119.97346240018936,1,0.2521240364355043
0,0,0,1,0,0,47.96994147538209,106.39592177120977,0,0.2506476589254438
0,0,0,0,0,1,50.20870291966351,110.0089638699604,0,0.3064386561488641
1,0,0,0,0,0,59.092374781426436,20.60595637545837,1,0.1277646264798909
1,0,0,0,0,0,40.010432204156224,125.38298025371137,0,0.3072415770498942
0,0,1,0,0,0,68.64903131191423,153.60275227585427,0,0.29986061132705527
0,0,0,1,0,0,24.34079947505809,99.03391454631767,1,0.23663548294129313
1,0,0,0,0,0,44.70584003469289,95.22021953815388,0,0.21240716166591658
0,0,1,0,0,0,61.235765275882315,186.7638236836659,0,0.249570933694806
1,0,0,0,0,0,63.07168588248753,109.79968912291017,0,0.12201294244986363
0,0,1,0,0,0,71.52522748295156,56.725829885204995,1,0.10073506708868318
0,0,0,0,0,1,80.34538033565646,107.34285484257755,0,0.37536360870592245
1,0,0,0,0,0,65.3858403163097,172.0650575516748,0,0.31767958813426783
0,0,0,1,0,0,54.66538170792204,73.55718828065017,1,0.26846520482523467
0,0,0,0,1,0,39.9907176004667,57.018572299832435,1,0.2692229127655789
0,1,0,0,0,0,58.641571092683186,90.74976280948421,1,0.11951693241965548
1,0,0,0,0,0,50.3747927086099,85.89277267605561,1,0.16385245818667704
0,0,0,0,1,0,40.733191169556946,136.4009053123411,1,0.32889867198667544
0,0,0,1,0,0,43.67750579387514,112.42882959913425,0,0.3252190563141359
1,0,0,0,0,0,50.62313981541027,173.18748487601255,0,0.28425966871330505
0,0,0,0,0,1,61.758617769866134,91.44887452748848,1,0.13004870289739176
1,0,0,0,0,0,55.47798465964407,93.0356828320256,0,0.21695864571508927
0,0,0,1,0,0,44.34233822307383,168.15456903413002,0,0.3137029565726984
0,0,1,0,0,0,57.41984895360842,157.28741246033889,0,0.18662079419184716
0,0,0,0,1,0,41.46937452204163,168.8600468224273,0,0.4005439730579311
0,0,1,0,0,0,28.906446915867352,170.91305924866307,0,0.3369319765918312
0,0,0,0,1,0,35.791873211638105,63.00640853502082,1,0.1680671712149261
0,0,1,0,0,0,37.82408245229846,175.03495518625093,0,0.2918081555022082
1,0,0,0,0,0,66.70106805846233,67.03946127058549,0,0.22228630675616937
0,0,1,0,0,0,51.32983560948742,135.16138885359607,0,0.3104403731691383
0,0,0,0,1,0,60.56764200485243,123.82898951670647,0,0.21739005678143067
0,1,0,0,0,0,44.48762095322407,88.78252322048104,1,0.0824801978892179
1,0,0,0,0,0,51.65576084981378,68.63866026640677,1,0.06993342527349791
0,0,1,0,0,0,57.71831482387177,139.59539352024615,0,0.2102689506510491
0,0,1,0,0,0,48.80598273665947,72.08034136650927,1,0.21746151508039172
0,0,0,0,1,0,46.36223253611032,66.6114034004036,0,0.24231233673276453
0,0,1,0,0,0,57.44182304885147,53.158445747797415,1,0.17196806071010853
0,0,0,0,1,0,61.69539043838006,64.21505402017992,1,0.2625916368036655
0,0,0,0,1,0,55.219476263681955,110.76759399416767,1,0.2886227327401127
1,0,0,0,0,0,40.232965790018156,142.32655821623825,1,0.22066015258828992
0,0,0,0,0,1,38.557362755474216,31.70279730142917,1,0.23905490791749168
0,0,0,0,1,0,49.721230828136264,124.67715139363747,0,0.3626804349600494
0,0,0,0,1,0,70.66936147308154,74.95200299226872,0,0.3477068892627308
0,0,0,0,1,0,71.50305928391015,180.85452969698753,0,0.32827644917868537
0,0,1,0,0,0,61.44805739746365,104.53775894531348,0,0.2590717537630905
0,0,1,0,0,0,30.09328886052017,81.00464454114689,1,0.23054213333263707
0,0,0,1,0,0,57.727063925136676,62.982079686968284,1,0.13780112056762306
0,0,0,0,1,0,40.69698525957294,140.05747357731826,1,0.2937858687488504
0,0,0,0,0,1,74.65405897626499,88.69538266713892,0,0.2907073163739932
0,0,1,0,0,0,54.19549563073341,129.34616890837233,1,0.2153726421642777
0,0,0,0,1,0,62.821249597215846,79.71223656558641,1,0.17818732785492683
0,0,0,0,1,0,52.15977795236866,62.78250047526513,1,0.3195263764924196
1,0,0,0,0,0,38.17777956370036,47.315737744511395,1,0.15920105923971622
0,0,1,0,0,0,50.04193343335949,158.61070197890112,1,0.09917705883431041
1,0,0,0,0,0,100,150.8608039793383,0,0.2196134212463407
0,0,0,0,1,0,47.46490171155549,114.0057239818083,1,0.2324333817299042
1,0,0,0,0,0,38.22785277115149,76.7924011024956,0,0.17294847880376588
0,0,1,0,0,0,49.114136793537774,165.9519656008841,0,0.24280663604964195
0,0,0,0,1,0,64.86803581807511,85.35235694349052,1,0.1987384228490928
1,0,0,0,0,0,51.83249074643405,110.35088223268818,1,0.19406951654213447
1,0,0,0,0,0,39.89642732916659,72.13342601199686,1,0.1634775614955725
0,1,0,0,0,0,58.92298468541338,51.24524046144599,0,0.17765122188415927
0,0,1,0,0,0,57.83280972070376,159.42685319422475,0,0.32338064316716564
1,0,0,0,0,0,64.28161168643386,88.55532142848121,0,0.19585942534172648
0,0,1,0,0,0,23.68406416651874,216.28017272514086,1,0.21496083276610564
1,0,0,0,0,0,58.75662368773978,101.46817680710458,1,0.12580347474114817
0,0,0,0,1,0,43.00579280075868,77.24283884891308,0,0.29772988437791825
0,0,0,1,0,0,62.029761323748254,64.76452969999585,0,0.27940664807566756
0,0,0,0,1,0,52.516424801975035,112.3319382700603,0,0.2255042390926796
0,0,1,0,0,0,53.491676656732714,77.27833622449504,0,0.2736429726567522
0,0,1,0,0,0,42.654002681996204,130.13156397109424,1,0.1743891127939459
0,1,0,0,0,0,65.80002881141935,132.01508876617402,0,0.17900333926301706
0,1,0,0,0,0,35.57146279774792,83.33395084898396,0,0.17456338511842015
0,0,0,0,0,1,48.95185079900928,54.98295635382782,1,0.2635595249249369
1,0,0,0,0,0,54.86285395113237,206.27098954055958,0,0.26884901632821967
0,0,0,1,0,0,44.19368946754936,111.36574645341405,1,0.24546488939096953
0,0,1,0,0,0,65.47132003178936,135.77623876136659,0,0.21545050512888814
0,0,0,0,1,0,58.88728178116304,113.66579286372485,0,0.3283797838812786
0,0,0,0,0,1,74.26229615981515,178.49335337302432,0,0.27427497845172344
1,0,0,0,0,0,75.06906776443758,85.74627008346981,1,0.14209646236479426
0,0,1,0,0,0,46.260465309450865,108.17288464575958,1,0.1473223638648662
0,0,0,1,0,0,53.933670710122975,175.59636772233637,0,0.3327149041297746
0,0,0,0,1,0,66.97066219254086,158.7353606053438,0,0.3899977693937146
1,0,0,0,0,0,52.550604933997235,105.02148901444811,1,0.08457092031500751
0,0,0,0,1,0,53.81217873932822,105.45975941758027,1,0.21152245287965457
1,0,0,0,0,0,65.6907135210876,113.4624845865942,0,0.1750103833486262
0,0,1,0,0,0,38.03375943244904,102.43545181459375,1,0.19555349734049893
1,0,0,0,0,0,50.775762185936216,175.58089710713531,0,0.16408519565058557
0,0,0,0,0,1,59.76468304440924,70.71843771917335,0,0.3788193276597715
1,0,0,0,0,0,32.02545155319839,91.40593564717607,1,0.16950746447894374
0,1,0,0,0,0,56.64536591496757,77.61696917935433,0,0.25893287224006684
0,0,1,0,0,0,27.024562504291715,59.748595325130864,1,0.11856573370473206
0,0,1,0,0,0,36.26079113350157,98.32490267779895,1,0.1468874429725341
0,0,0,0,1,0,37.80803973418245,71.56163680335496,1,0.2428069498005981
0,0,0,0,0,1,77.49687400576227,283.5423194654386,0,0.3790371446532252
1,0,0,0,0,0,61.73622175862128,72.78841899618205,0,0.11675145559975418
1,0,0,0,0,0,60.259343563171605,72.26668513224028,0,0.20946735772274533
0,0,1,0,0,0,67.93698401586558,154.24041272759786,1,0.18735316579273445
0,0,0,1,0,0,50.561325979279445,126.50109713493984,1,0.2887609975448424
0,0,1,0,0,0,41.343845632941765,52.18734505661564,1,0.21895281501481728
0,0,1,0,0,0,56.43513607183645,126.71585522865604,0,0.27212726081738253
1,0,0,0,0,0,50.93665182954127,79.34893929620132,0,0.21873770025201955
0,0,0,1,0,0,54.134443971194216,162.72140160221488,0,0.3065822566320443
0,0,1,0,0,0,56.83089305775738,47.31861712396422,1,0.1925970673305661
0,0,1,0,0,0,34.730424784923244,99.27256682207468,1,0.21046903473514603
1,0,0,0,0,0,50.807356478614864,114.13973533421114,1,0.09194250002216513
0,0,1,0,0,0,48.902758130824466,82.29668120700596,0,0.14525683588267374
0,0,1,0,0,0,53.235212983080835,137.999182414222,0,0.29488196204277056
0,0,0,1,0,0,47.23646751679307,59.269824498694746,1,0.21339248843453978
1,0,0,0,0,0,62.40573959356672,113.41533577631137,0,0.13421146615852692
1,0,0,0,0,0,86.47134960977401,50.858804045160184,0,0.14679830724096915
0,0,1,0,0,0,41.05009400219117,73.2909596695215,1,0.13530114979593272
0,0,1,0,0,0,43.124352713095256,124.00527987211105,1,0.1475745295088085
0,0,1,0,0,0,54.33089727000956,125.93251094619183,0,0.20111858966765486
0,1,0,0,0,0,68.28233323525812,99.98598904828084,0,0.08120818966473671
0,1,0,0,0,0,63.60429327409428,106.87363934338029,0,0.1937841302821516
0,0,1,0,0,0,48.07261387261783,56.87607337050129,1,0.14711461407738266
0,0,0,0,1,0,43.648841343845575,52.40272745346779,1,0.27392735049071953
0,1,0,0,0,0,56.51474664934044,96.97037044747029,0,0.23336285750438826
1,0,0,0,0,0,58.20666054356817,132.0468822689688,0,0.20732181263187552
0,0,0,0,0,1,57.62080995884343,93.93706998695116,0,0.32427941464983245
0,0,0,0,0,1,54.75004604926374,95.48155273648965,1,0.21924554088006606
0,0,0,0,1,0,54.74265054950713,120.61221863348709,0,0.4080000806753997
0,0,0,0,1,0,37.46056961957352,125.08763729323925,0,0.3593331855129655
0,1,0,0,0,0,45.615138968800004,110.90909297563952,1,0.15714517555695157
0,0,1,0,0,0,37.750602619481135,153.37705253797728,1,0.18417710071820742
0,0,0,0,1,0,59.59640093524834,76.15743323063612,1,0.24725190349291767
0,0,0,0,1,0,48.99833151337474,93.61963851505182,1,0.25411278580579466
0,0,0,1,0,0,41.883673157455995,137.8053218257659,0,0.2234310145661149
0,0,0,0,1,0,44.45977694633153,97.81361262156169,0,0.2955512365065288
0,0,0,0,0,1,61.39962831726953,134.5080928187092,0,0.3471790780070854
0,0,0,0,0,1,49.901661161428585,97.81011338302838,1,0.24774021666440468
0,0,0,0,1,0,51.46285307413949,101.7458973386829,1,0.2694674289112901
0,1,0,0,0,0,75.39437859928323,83.81925356834938,0,0.22846289422002664
0,1,0,0,0,0,65.49146831803523,68.55785456479248,0,0.10432390554977013
0,0,1,0,0,0,36.34784962381398,132.97149435617274,1,0.2614931937134497
1,0,0,0,0,0,44.70365345296885,108.74762190039417,1,0.1949825146747923
1,0,0,0,0,0,68.04035630746989,129.6579658396183,0,0.23062054382827346
1,0,0,0,0,0,41.00375318190885,74.3157366575972,1,0.1120189604787824
0,0,0,0,1,0,51.5274871577915,68.20000985349004,1,0.18832497696991476
0,0,0,0,1,0,45.397637459032964,169.00061043957746,1,0.27379705517408187
0,1,0,0,0,0,42.31995178303386,105.92119481798113,0,0.31077117715542396
0,0,0,1,0,0,31.94703019809173,88.02690850562178,1,0.19919416924644412
0,0,0,0,0,1,62.43798981350843,53.84149462279928,1,0.2728130135054385
1,0,0,0,0,0,69.99323479107085,159.35801990768257,0,0.27439762447599736
0,1,0,0,0,0,97.21831042606107,225.03425219942983,0,0.22382264610777777
0,0,1,0,0,0,69.98514642450682,157.94472042165216,0,0.2714790424787829
0,0,1,0,0,0,60.36338680577191,137.77897853250838,1,0.15538003278984686
0,0,1,0,0,0,49.863608053047216,110.49648607467832,0,0.28272049421486345
0,0,0,1,0,0,58.41545534139391,48.50315216017989,0,0.28318279822112136
0,0,1,0,0,0,46.14610288178206,52.727279947507,1,0.20764623720956765
0,0,1,0,0,0,46.91596902590895,88.08898192510625,0,0.20310980278935542
0,0,1,0,0,0,51.55900462336675,33.75597492515958,1,0.16939660906821985
0,1,0,0,0,0,61.45246695051255,116.38094343784674,1,0.08617875442113791
0,0,0,0,1,0,58.24253938579632,72.61724314682571,1,0.15868288390961155
0,0,1,0,0,0,33.9527214515734,42.643676510010636,1,0.18865975587512396
0,0,0,0,0,1,41.070720368992994,109.11519910824705,1,0.34511419666276966
1,0,0,0,0,0,60.48932599739888,139.63948270761136,1,0.15227634999561226
0,0,1,0,0,0,37.17042217081368,88.38609490486073,1,0.16228685187133116
0,0,1,0,0,0,55.7691372021405,74.54126264081873,0,0.2342903437914456
0,0,1,0,0,0,56.43068958034094,61.53847734603126,1,0.23239567193891866
0,0,1,0,0,0,61.32326611072768,139.3965971084941,1,0.22272817341210305
1,0,0,0,0,0,64.32057472811525,40.85516162973363,1,0.16545807952747563
0,0,1,0,0,0,56.46837076833848,114.3832225878215,1,0.18018465587328897
0,0,0,0,0,1,21.80232615669733,184.99587764912857,1,0.36000525354972907
1,0,0,0,0,0,46.57887988457151,197.53937254386955,0,0.2775734370704968
0,0,1,0,0,0,43.201662335634026,48.730637075167415,1,0.15369397394423914
1,0,0,0,0,0,63.70942743783845,72.5819005095004,1,0.12859954348956926
0,0,0,1,0,0,57.825159120268786,81.5065745952517,1,0.2215597143720859
0,0,0,0,1,0,57.00589180611526,87.65473474916072,1,0.2630870057312232
0,0,1,0,0,0,43.155661872460485,207.23740309690834,0,0.3313049659533958
1,0,0,0,0,0,46.41841463609298,75.84783315194643,1,0.14275098908831751
0,0,0,1,0,0,47.769610228149496,70.81701649245554,0,0.290739532403959
0,0,0,1,0,0,52.54928552678957,299.78953161489153,0,0.3930745971643523
0,1,0,0,0,0,49.59500526743742,71.79147306482099,0,0.13213351337874998
0,1,0,0,0,0,48.77621698238856,75.52131658666067,0,0.2161146295057431
1,0,0,0,0,0,47.600060925999536,88.49267307822998,1,0.25760190296090146
0,0,1,0,0,0,60.0317024836947,79.64408861326824,1,0.14349317478313703
0,1,0,0,0,0,50.89038560724667,39.6087249418492,1,0.16963926091565812
1,0,0,0,0,0,83.0388685106043,88.54904616999868,0,0.1749877388803601
0,0,0,0,1,0,38.06979648729912,135.985601631664,0,0.42157452201141743
1,0,0,0,0,0,48.74637366683972,139.77191346074366,1,0.1474469665117375
0,0,0,0,1,0,60.322786347325334,66.25685059684285,0,0.23663278790134623
0,1,0,0,0,0,64.5605610535648,216.11249212120242,0,0.1883982129563335
0,0,0,0,1,0,53.24838029146191,247.92897308476202,0,0.29339095858593855
0,0,0,1,0,0,42.40754054889704,161.15377262188628,0,0.2915037746010309
1,0,0,0,0,0,57.44056037013772,214.06347691003552,0,0.2148424519869999
0,1,0,0,0,0,39.56992848586518,149.07758012076795,1,0.16801133851313982
1,0,0,0,0,0,52.312282784541786,40.1013321954194,1,0.10133333257615482
0,0,1,0,0,0,65.6726943397305,130.1124478207316,0,0.1732236312147775
0,0,0,1,0,0,65.45775324870814,61.99238831842698,0,0.2340079807629269
1,0,0,0,0,0,59.34427998647382,66.23645094674765,0,0.17597152214220477
0,0,0,0,1,0,50.465840524457874,105.19427385348419,1,0.24673995602383492
0,1,0,0,0,0,44.29529444044905,78.0204860689618,1,0.08890533466433016
0,0,0,0,0,1,62.97145645628978,58.81651808479852,0,0.31738515357323954
0,0,1,0,0,0,38.63584257964429,77.6782747064277,1,0.23998813191607354
0,0,1,0,0,0,34.92279143682725,66.43321794155213,1,0.24595642315835875
1,0,0,0,0,0,52.91180978562126,141.83430865047245,1,0.08492424206033547
0,0,0,0,1,0,52.366466457899584,92.9694408952412,0,0.225565732291082
0,0,0,0,0,1,65.38996470241638,66.83139024974749,1,0.13719220295200282
0,0,1,0,0,0,70.31675620135547,106.79879601047722,0,0.18245129877683752
0,0,0,0,0,1,74.56897834956273,70.22688529366722,0,0.36514533343892497
0,0,1,0,0,0,50.83023461108783,59.95573283008962,1,0.10567671558112553
1,0,0,0,0,0,73.16398029377072,100.79413818412868,0,0.2530020663220077
0,0,1,0,0,0,62.97464155458379,72.3410619660811,0,0.27302851913017656
0,0,1,0,0,0,56.397014493613064,56.824370510537094,0,0.12330587891048989
0,0,1,0,0,0,73.16278245053333,70.3705348683401,0,0.16128541662053067
1,0,0,0,0,0,52.87203531590324,19.058298274974792,1,0.23404854477960968
1,0,0,0,0,0,51.358619192855734,129.34899048324658,0,0.23969986893269235
0,1,0,0,0,0,67.44501725960716,58.98648203772222,1,0.13242495110440708
0,0,0,0,0,1,56.55045346586183,144.72146420533346,1,0.2375813339719971
0,0,0,0,1,0,33.899828235686485,94.33790743143209,1,0.23425124159970478
0,0,0,0,1,0,55.32756491182032,76.24553161427075,0,0.23167886341185157
1,0,0,0,0,0,43.73649998234785,100.31691671473737,1,0.14598886420954926
0,0,1,0,0,0,56.13361630275876,76.69650020488544,1,0.08534733920320925
0,1,0,0,0,0,39.88802698920021,129.12854231178304,1,0.1912349351018189
0,0,0,0,1,0,68.87676153041203,61.63635000389257,0,0.32411332471884463
0,0,0,1,0,0,58.424395108912094,95.0526722572574,1,0.11509889109572038
1,0,0,0,0,0,47.09235090162891,98.49782578192061,0,0.21162439315363907
0,1,0,0,0,0,61.16973277581417,47.989748184450434,1,0.06794983665294102
0,0,0,0,0,1,52.25694816256404,182.58519662686152,0,0.43532378665713634
1,0,0,0,0,0,70.90014516231372,80.60012480019569,1,0.20237234142725766
0,0,1,0,0,0,44.19422148725764,49.86105065849311,1,0.12485060271103307
0,0,1,0,0,0,57.864219138639164,31.494600211896238,0,0.17230727104516674
1,0,0,0,0,0,40.79398948458828,50.07427407233993,1,0.2288021790598764
1,0,0,0,0,0,43.21717876613186,123.11050364056142,1,0.16300489242576477
0,0,1,0,0,0,34.92371366234702,104.74343543820791,1,0.25889931651895326
0,0,0,0,0,1,58.665099727487835,68.8980084240372,1,0.28589814317643897
0,0,0,0,0,1,63.69943123235961,182.84953089919694,0,0.3995749964287111
1,0,0,0,0,0,48.5106067746284,167.84321834937379,1,0.2999050866997743
1,0,0,0,0,0,70.14867994983743,149.34246170736066,0,0.142017973679783
0,0,0,0,0,1,62.208874593413334,157.440479082883,0,0.3627562946464757
1,0,0,0,0,0,57.843712141881255,95.17074941358418,1,0.1654703478197954
1,0,0,0,0,0,64.1423463552196,40.92818075324458,1,0.16944744494651268
0,0,0,0,1,0,65.1273859760068,87.53929666247062,0,0.3359223209274758
0,0,1,0,0,0,45.8290601498736,16.025747656322732,1,0.06834587991967855
0,0,0,1,0,0,59.7824209641442,35.29122297152263,1,0.23760242298573497
0,1,0,0,0,0,66.72769179068372,39.669614698961524,0,0.1691618139933388
0,0,0,0,0,1,64.74447527264952,96.75871117537895,0,0.25699351407679294
0,0,1,0,0,0,40.610559820615556,68.88495203189214,1,0.18605053482194625
0,0,1,0,0,0,56.70968118388503,67.9451545006804,1,0.13480646492497794
0,0,1,0,0,0,51.27522141586627,122.88552222555111,0,0.3161910484756291
